project_id,project_name,description,category,cost,votes,agg_quartiers,src_district_code,approved,approved_binary
187,Espace de jeux Place Niki de St-Phalle,"La place Niki de St-Phalle étant une place centrale du quartier de Bellefontaine, il serait intéressant d'y créer un espace plus vivant avec des tables de ping-pong en béton comme il en existait à l'époque, avant la destruction d'immeuble Candilis, la création également d'un City Stade avec gazon synthétique pour réinsufflé à nouveaux les rdv des joueurs du dimanche et les enfants, une dynamique sportive. Crever les écrans.",Cadre de vie,39000,2,Mirail-Université / Reynerie / Bellefontaine,6.3,False,0
120,Jeux d'Ooo dans la ville,"1 climatisation urbaine sur le principe égyptien, vieux principe : terre cuite et eau fraiche créent un effet rafraichissant une grande sculpture en terre cuite, une petite pompe solaire, peu d'eau (elle circule en continue), l'eau mouille la terre et crée un effet ""frais"". Localisation : parc Saccarin Étude de faisabilité : à venir",Cadre de vie,20000,8,Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,4.3,False,0
19,Éclairage nocturne à détecteur de mouvements ,"Je propose un éclairage publique nocturne à détecteur de mouvements. Les éclairages publics sont éteints de nuit et ne se déclenchent que lors de mouvements pour qq minutes - garantissant la sécurité. Cela serait possible sur la coulée verte (Amidonniers) entre autre. Ce système est déjà en test dans qq communes en France (en Haute-Vienne par ex). Cela permet de faire des économies et d’améliorer l’endormissement et le sommeil des êtres humains et des oiseaux (cf. Études sur le sujet) L’investissement est faible et la mise en œuvre rapide, le retour sur investissement évident autant financièrement que sur le bien être des citoyens. En espérant que cette idée soit prise en compte, merci!",Énergie,200000,189,Amidonniers / Compans-Caffarelli / Brouardel,1.2,True,1
177,Terrain couvert au niveau du boulodrome,"Cette idée a été transmise via un formulaire papier par Bouliste. Construction d'un boulodrome couvert pouvant être utilisé par l'école Ferdinand, le club des ainés, CLAE ou l'ensemble des associations. Demande en cours auprès de la mairie.",Cadre de vie,200000,189,Lardenne / Pradettes / Basso-Cambo,6.2,True,1
92,Végétaliser le parking du cimetière de Croix Daurade,Le parking de l’impasse du cimetière de Croix Daurade est une grande flaque de bitume; cela avait du sens quand il accueillait les bus du lycée mais aujourd’hui il est venu le temps de verdir cette flaque de bitume: dalles engazonnées de stationnement et arbres 🌳 ferait un grand bien à l’environnement de notre quartier.,Nature en ville,200000,21,Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve,3.3,True,1
186,De l'art sur les murs aveugles,L'idée serait déjà de recenser les murs aveugles dans la ville et d'y proposer des œuvres de taille importante.La photo de Claude Nougaro à Saint Pierre en est un exemple mais il y a aussi pleine de grandes villes qui proposent des fresques.Introduire l'art dans le quotidien et pas seulement dans les musées. Les toulousains et les touristes pourraient faire des photos devant et promouvoir la ville via les réseaux sociaux.,Cadre de vie,100000,10,Mirail-Université / Reynerie / Bellefontaine,6.3,False,0
16,Poursuivre la piste cyclable allée de Brienne jusqu’à l’avenue Paul-Séjourné,Poursuivre la piste cyclable allée de brienne jusqu'à l avenue paul séjourné,Éco-mobilité,200000,71,Amidonniers / Compans-Caffarelli / Brouardel,1.2,True,1
44,Nichoirs à martinets et chauve souris + pièges à larves ou à adulte de moustique tigre,"Afin de limiter l'impact des moustiques (tigres et autres) je propose de booster la population des chasseurs naturelles de ces insectes en installant des nichoirs dans les quartiers. voir même en distribuer aux résidents pour qu'ils les installent. Des pièges à larves ou à adultes doivent être installés pour maximiser le travail de combat contre ces nuisibles. Rejoint la proposition de ""Citoyen"" pour le quartier 3.3 Cette proposition devrait être généralisée dans tous les quartiers, surtout dans les parcs et les espaces verts.",Nature en ville,11200,125,Croix de Pierre / Route d'Espagne,2.2,True,1
145,Désimperméabiliser et végétaliser le carrefour Ducuing/Salade Ponsan,"Le carrefour av. Ducuing/Salade Ponsan est surdimensionné avec un 2 grands terre-pleins imperméabilisés et inutiles, une chaussée en 3 parties, chacune très large. Cette configuration avec des angles très larges incite de plus à la vitesse. Cette place perdue et bitumée mériterait un aménagement : - ne conserver qu'une voie double sens dans un carrefour resserré et des aménagements cyclables - trottoirs agrandis surtout à l'ouest - la place libérée serait désimperméabilisée et végétalisée. Ce serait un porte d'entrée intéressante vers Pech David surtout avec la future OAP Larrey.",Nature en ville,200000,38,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0
74,Jardin pédagogique,"Dés les 1er mois, les enfants sont sensibles à beaucoup de choses. Un tel lieu serait un formidable espace de pédagogie et un véritable lieu d’exploration. Il permettrait de développer leur sensibilité à l’environnement. Ce serait aussi un espace où les professionnels de la petite enfance pourraient s’exprimer, initier des activités créatives. Ce lieu serait accessible aux professionnel(les) de la petite enfance mais aussi aux parents et grands-parents qui le souhaitent. Cet environnement serait un levier indispensable pour répondre aux besoins fondamentaux des bébés (cognitifs, émotionnels, psychologiques et d’expression par le langage). Le contact avec la nature conditionne le développement et le bien-être d'un enfant et d'autant plus pour celui d'un enfant citadin. Un tel endroit favoriserait sa curiosité, sa construction et son épanouissement. Au-delà même du jardinage, le jardin et la nature sont de formidables espaces de créativité. Un tel environnement permet tout à fait l’éveil artistique et culturel des jeunes enfants. La nature fournit en effet aux enfants des opportunités uniques d’apprentissage que ce soit en matière d’engagement, de prise de risques, de découverte, de maîtrise des situations, d’estime de soi et de créativité. Chaque professionnel(les) de la petite enfance y puiseront des idées pour savoir comment intégrer l’éveil à la nature, la créativité et la culture, l'histoire qui lui est liée, dans leur pratique quotidienne. Une variété de projets pourrait s'y développer, tous reliés par le souci de faire vivre ce lieu comme un espace d’ouverture à la créativité, à l'enrichissement de l'environnement du jeune enfant et à tisser des liens dans le quartier. ""La période de la conception aux deux premières années de la vie après la naissance sont déterminantes pour le développement de l’enfant et la santé de l’adulte qu’il deviendra"" : selon le rapport des 1000 premiers jours.",Nature en ville,10000,29,Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre,3.1,False,0
9,Pénaliser les motards bruyants,J’aimerai sensibiliser nos amis motards à la réduction du bruit en ville. Des contrôles sur la base de la prévention permettrait de faire appliquer la loi qui est située entre 66dB et 80dB en fonction des cylindrées. Je sais que des radars de sons seront bientôt en test mais une simple mise en conformité et un emplacement judicieux en ville (au croisement de Metz et Languedoc) permettrait au force de l’ordre de réduire rapidement le bruit de la centaine de motards qui circulent en centre ville en faisant un bruit non homologué.,Cadre de vie,30000,174,Capitole / Arnaud Bernard / Carmes,1.1,True,1
41,Végétaliser Croix de Pierre (végétalisation de l'avenue de Muret),Vegetaliser les espaces de circulation du tramway lorsqu’il roule en espace dédié et ajouter sur la place croix de Pierre des espaces cultivés avec des fleurs. Laisser se développer les arbres Avenue de Muret sans réaliser des coupes sévères,Nature en ville,200000,79,Croix de Pierre / Route d'Espagne,2.2,True,1
201,Voilage d'ombres sur les jeux public de plein air pour enfants,"Plusieurs jeux à destination des tout petits ou plus grands sont en plein soleil à Toulouse: - Place Saint Georges - Place Occitane - Raymond VI - Borderouge -Jardin Niel D'autres exemples sont possibles ! Tobogans brulants, coups de chaud.... ils sont impraticables... La mairie pourrait assez facilement installer des voilages suspendus en hauteur accrochés à des piquets comme cela se pratique au Portugal ou en Espagne afin de les rendre ombragés.",Cadre de vie,10000,34,Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve,3.3,True,1
194,Implanter des panneaux signalétiques Lafourguette,"Le quartier Lafourguette est méconnu des toulousains et très souvent confondu avec La Faourette alors qu’il s’agit d’un très ancien quartier villageois de Toulouse. Alors que les habitants de Lafourguette en font la demande depuis 1980, notre quartier ne figure sur aucun panneau directionnel du sud toulousain, hormis au croisement d’Eisenhower. Nous proposons donc que cette anomalie soit corrigée pour :-	Faciliter l’accès à notre quartier, à tous les points d’entrée : route d’Espagne, échangeurs de l’A64, périphérique, rond-point du 21 septembre, etc. -	Permettre aux toulousains d’identifier notre quartier",Cadre de vie,1500,6,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,False,0
197,Installer une «tour-nichoir à hirondelles» dans une zone verte du cœur de quartier Lafourguette,"Plusieurs sources nous alertent sur la chute spectaculaire de la population d’hirondelles en deux décennies. Le réchauffement climatique perturbe sa migration, l’urbanisation et l’artificialisation des sols lui enlèvent les éléments naturels nécessaires à la construction de nids. Pourtant, les hirondelles sont un maillon essentiel de la biodiversité : elles peuvent manger jusqu’à 3 000 insectes par jour. Nous avons identifié deux initiatives en région Occitanie qui pourraient être reprises dans notre quartier à titre expérimental, avant d’être déployée dans d’autres quartiers de Toulouse.-	L’installation d’une « tour à hirondelles » à Auch, projet porté par le Groupe Ornithologique Gersois -	Un projet de composteurs-nichoirs pour oiseaux en ville porté par la Jeune Chambre Economique de Montpellier",Nature en ville,10000,13,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,False,0
26,Arborer la rue Raymond IV,"Constat : La Rue Raymond IV par son orientation nord-sud est un puit de chaleur qui sectionne le quartier dès le mois de juin jusqu'au mois d'octobre. Proposition : sur le modèle de deux rues parallèles qui l'entourent, la rue Bayard et la rue de la Concorde : végétaliser la rue par l'implantation d'arbres de chaque coté. Faisabilité : avec des trottoirs plus larges que la rue de la concorde, une telle implantation est tout à fait possible sans impact sur le stationnement. Avantages - créer une zone de fraicheur - répondre à la pollution causée par la gare de bus de Jeanne d'arc en absorbant l'excès de CO2 - Assurer une nouvelle maille verte entre les boulevards et le canal du midi - Répondre à l'objectif de 100 000 arbres de Toulouse",Nature en ville,200000,65,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,False,0
34,"Réaménagement piéton, vélos et végétalisation allées Charles de Fitte","L'Allée Charles de Fitte mériterait quelques simples aménagements pour favoriser et faciliter son emprunt par les piétons et les vélos. Surtout sur le secteur entre Fer-à-Cheval et la Place Saint-Cyprien. Aujourd'hui, les bus, les voitures et les camions ont la part belle sur cette voie, tandis que les piétons slaloment entre-eux et les déjections en tous genres sur des trottoirs trop étroits. Quand aux vélos, ils subissent la menace des bus et remontées intempestives des motards ou automobilistes énervés. Mes propositions: 1) un marquage au sol remanié et mieux identifié pour que tout le monde y trouve sa place en sécurité. 2) des zones de stationnement redéfinies et plus efficaces. Par exemple en créant des zones de rangement en épis, plutôt qu'en bordure des trottoirs. 3) toujours plus d'arbres et de végétalisation, notamment autour de la clinique/maternité, pour le bonheur de ces nouveaux-nés et leurs parents.",Éco-mobilité,175000,206,Saint-Cyprien,2.1,True,1
127,Un rucher en ville,"Cette idée a été transmise via un formulaire papier par DMP. Apicultrice amateur, je souhaite mettre en place un rucher vers les jardins partagés de Toulouse/ La Plaine. Ce rucher pourrait être l'occasion de sensibiliser les habitants du quartier à la préservation des abeilles et à leur importance dans l'écosystème. La mise en place d'un petit rucher pourrait être l'occasion d'animation avec le quartier et avec d'autres apiculteurs.",Nature en ville,3000,33,Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,4.3,False,0
53,Végétalisation d'ombrage rue Jean Mermoz,"La rue Jean MERMOZ est baignée de soleil du matin au soir. En été c'est une véritable fournaise. Cette rue est empruntée par les usagers de la station de métro MERMOZ. Il serait intéressant de réaliser un couvert végétal pour réduire l'échauffement de la rue et apporter un peu de confort ombragé aux piétons et riverains. Planter des arbres pourraient bien sûr être une solution mais pour réduire l'emprise au sol et permettre de maitriser plus aisément l'ombre portée, il est proposé de mettre en œuvre des structures porteuses de plantes grimpantes. Ces structures modulables avec plantes grimpantes peuvent être placées de façon à recouvrir les trottoirs et stationnement, voire à traverser la rue pour former un large écran de feuillage. Cet aménagement peut être conduit par étape pour évaluer le retour d'expérience puis être étendu à toute la rue et autres sites. Une gestion des eaux de pluie pourraient y être associée de façon à irriguer les zones de plantation.",Nature en ville,100000,12,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,False,0
171,Installation arceaux vélo à  Lardenne,"La municipalité promeut l'usage du vélo en ville et je soutiens cette initiative. Ainsi La création d'une piste vélo permettant de rejoindre les quartiers de Lardenne et Pradette au lac de la Ramée est une excellente initiative. Il est aussi important de faciliter l'usage quotidien du vélo par exemple pour aller faire ses courses ou faire du sport. Ainsi je propose d'implanter des arceaux à vélo proche de la place Sauvegrain non loin des toilettes ou de l'autre côté de la rue proche commerces, chemin mazagaie proche de l4école, publique, devant l'école Emilie de Rodat au niveau du centre de loisirs du petit Capitole...",Éco-mobilité,15000,8,Lardenne / Pradettes / Basso-Cambo,6.2,False,0
154,Nichoirs pour des mésanges,"Les populations de mésanges en ville sont en constante régression du fait de la disparition de leur habitat. Ces oiseaux participent pourtant à réduire la présence d'insectes nuisibles. Il sont notamment invitée par les jardiniers comme moyen de lutte biologique. Les arboriculteurs soucieux de limiter l'usage de pesticides placent parfois des nichoirs à mésanges dans les vergers afin que celles-ci mangent les vers de la pomme et les pucerons. Cette technique est aussi préconisée pour lutter contre la chenille processionnaire. Serait-il possible d'inviter les habitants à installer des nichoirs à mésanges de la même manière que Toulouse Métropole à mis en place les composteurs pour les particuliers. La fourniture serait proposée à tarif préférentiel à la suite d'une information adaptée. Le modèle visible au jardin des plantes entièrement constitué de béton de bois semble très facile d'installation et d'entretien. Entretien : Une visite annuelle du nichoir est conseillée, en hiver, pour retirer les restes du nid de la saison précédente. Les mésanges construisent un nouveau nid chaque année. Il est en général inutile de laver le nichoir. Si des parasites l'ont envahi, l'utilisation de détergent est fortement déconseillée, car cela pourrait être nocif pour les oiseaux. Laver à l'eau, éventuellement additionnée d'un savon à PH neutre.",Nature en ville,6000,44,Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,5.3,False,0
71,Planter des arbres et jardins partagés partout où c'est possible!,"Une voisine exploite un bout du terrain du supermarché de quartier pour y planter des graines, des arbustes avec leur aval; c'est une propriété privée mais visible de tous. L'idée est excellente je trouve. Pourquoi ne pas ""réquisitionner"" tous les lopins de terre accessibles et y planter des arbres, des fleurs, des légumes et laisser aux gens du quartier le soin de l'entretenir. Je pense qu'il faut planter un maximum d'arbres qui permettront à la ville de maintenir des températures plus basses, réduire nos consommations, rendre la ville plus belle et en plus cela peut nous permettre de récolter des fruits et des légumes pour ceux qui n'ont pas de jardin ou assez d'espace, ou encore qui ne peuvent pas s'acheter de fruits et légumes. Les minimes était une terre agricole, la terre est riche.",Nature en ville,20000,243,Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre,3.1,True,1
60,Du miel dans mon quartier: produisons de la douceur!,"ALIMECO est une association à but non lucratif créée en 2020 suite à la crise sanitaire pour répondre à l'urgence alimentaire des familles. Elle concerne tous les habitants des quartiers de BAFAPATABOR (Bagatelle, Faourette, Papus, Tabar et Bordelongue). ALIMECO est constituée de 40 bénévoles et d'une salariée à temps partiel et a pour ambition de développer l'autonomie alimentaire sur ces quartiers. L'idée proposée est la suivante: 1/3 de notre alimentation provient directement du travail des pollinisateurs qui sont mis à mal et tendent à disparaître du fait des pratiques humaines. Pour agir dans notre quartier face à leur disparition, et pour toucher les consciences au plus près et dès le plus jeune âge, nous lançons l'idée de créer un espace urbain ""ECOLE DE BIODIVERSITE"". Ce projet est axé autour de l'implantation d'un rucher pédagogique, conformément à la législation en vigueur et dans le respect de la sécurité de tous. L'objectif est l'implication des habitants par le côtoiement, la pratique et l'apprentissage du soin porté au vivant, donc à nous. Gestes et pratiques apicoles, récolte de miel et mise en pots, semis de mellifères qui fleuriront les quartiers, fabrication de ruches, création de carrés potagers et de refuges à insectes et animaux. Ramenons la nature et ses bienfaits en ville, dans l'intérêt de tous et toutes!",Nature en ville,10000,43,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,True,1
40,Remplacer des places de stationnement par des arbres,"De nombreuses rues de Toulouse sont très minérales, sans aucune végétation, créant ainsi des îlots de chaleur, et sont souvent inesthétiques. Pendant ce temps, la plupart des rues de la ville sont des parkings pour des véhicules qui bougent peu, ce qui constitue un énorme gâchis d'espace, qui est pourtant si précieux en milieu urbain. Plus généralement, 60% de la surface de la voirie (trottoirs et routes) est dédiée aux automobiles et autres vehicules motorisés, qui eux-mêmes contribuent au réchauffement. Il serait judicieux d'identifier les rues les plus minérales, et d'y remplacer une certaine proportion de places de stationnement par des arbres qui apporteront ombre et fraîcheur, et rendront ces rues plus belles.",Nature en ville,100000,76,Saint-Cyprien,2.1,False,0
57,Des panneaux solaires sur la Maison de Quartier de Bagatelle,"La situation écologique d’aujourd’hui requiert de développer fortement la production d’énergie renouvelable, notamment avec des panneaux solaires. Pour ne pas empiéter sur les surfaces agricoles, les toits des bâtiments sont à équiper. Le toit de la Maison de Quartier de Bagatelle est grand (400m2) et permet d’y installer une bonne surface de panneaux photovoltaïques et donc une puissance intéressante (80KW)(et si ce n’est pas possible il y a aussi d’autres bâtiments publics). Le but est de créer dans le quartier le sentiment que nous pouvons avancer dans la transition écologique, en parallèle avec d’autres actions, pour que tous, habitants et acteurs variés soient sensibilisés sur les énergies renouvelables et se mettent en route dans la transition écologique. Nous proposons que soient installés les panneaux sur le toit et que soit mis dans l’entrée un écran indiquant en permanence la puissance produite à l’instant, et l’énergie produite depuis le début de l’année. La Maison de Quartier de Bagatelle est un lieu symbolique fort, celui où ont lieu les fêtes familiales et bien des activités associatives et des réunions très diverses des habitants. C’est la maison du quartier. C’est important qu’elle soit en pointe sur l’écologie et entraîne ainsi le quartier.",Énergie,68000,31,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,False,0
191,Valorisation du tunnel de Gironis,"Amélioration de la sécurité des vélos et piétons dans le tunnel sous l’A64 rue de Gironis, à l’entrée du Parc de Gironis -	Réfection de l’éclairage au moyen de lampes LED -	Marquages au sol pour délimiter la piste cyclable sur le trottoir le plus large pour favoriser le mode doux vélos et piétons -	Peinture artistique style « street art » sur les parois du tunnel pour enjoliver cet espace et diminuer le risque de graffitis mal intentionnés -	Mise en valeur du quartier Lafourguette et du parc de Gironis avec un dessin représentant le quartier (fait par des talents du quartier si possible)",Éco-mobilité,150000,39,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,False,0
202,Augmenter l'Installation de L'arbre Algal dans Toulouse,Cet épurateur d'air est un dispositif bénéfique pour la qualité de l'air de Toulouse. Ses implantations doivent se voir augmenter notamment dans des zones stratégiques de forte pollution de l'air comme la gare de Matabiau ou bien la station de métro de basso cambo.,Nature en ville,80000,21,Lapujade / Bonnefoy / Périole / Marengo / La Colonne,4.1,True,1
59,Des jeux pour les grands (aménagement d’une aire de jeux avec des équipements qui ne soient pas uniquement dédiés aux enfants),"La plupart des parcs sont ludiques pour les enfants, les grands surveillent, les grands poussent, les grands discutent... Impossible de faire de la balançoire, Impossible de faire du toboggan, et pourquoi pas les enfants de plus 12 ans et les adultes pourraient faire de la balançoire, du toboggans, ils ne veulent pas toujours faire du sport ou de reposer sur une chaise longue. Pourquoi pas aménager ce parc proche du nouveau centre Papus.",Cadre de vie,100000,7,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,False,0
115,Un complexe sportif en zone urbaine,"Nous sommes un groupe de jeunes amis habitants pour la plupart sur le quartier de Soupetard depuis l'enfance. Nous avons l'habitude de nous réunir de façon hebdomadaire autour du sport. Nous constatons de moins en moins d'engouement et d'initiatives citoyennes dans notre quartier et nous voulons aujourd'hui redonner vie à celui-ci à travers un projet utile et intéressant pour notre lieu de vie et surtout pour les différentes générations. Notre projet a pour but de construire un complexe sportif. Il s'agira d'un Five, un terrain de la taille d'un city stade mais qui ne l'est pas. C'est un terrain clos doté de gazon synthétique et de rambardes de sécurité qui fait le bonheur des pratiquants de la discipline du foot à 5. Le Five outdoor est une pratique sportive qui se joue selon des règles à respecter non comme la pratique du football sur city stade qui est beaucoup moins réglementée et beaucoup moins prise au sérieux par ses adeptes. Ce projet a pour but d'améliorer l'image du quartier Soupetard, afin de redonner vie à ce dernier en créant des opportunités d'épanouissement pour les habitants et surtout pour les jeunes. Nos objectifs sont : - favoriser la pratique sportive des jeunes, - valoriser le quartier Soupetard La Gloire, - permettre aux jeunes de s'engager dans leur quartier, - améliorer le lien social autour du football, - animer le quartier et la cohésion sociale, - ouvrir le quartier au reste de la métropole, - permettre un accès plus pratique et de proximité aux équipements sportifs, -créer une cohésion intergénérationnelle et de mixité, - emmener une sécurité et une stabilité autour de la pratique du football, -donner accès à des équipements de qualité à tous et aux acteurs du secteur est, - faire en sorte que les jeunes ne soit pas dans l'errance, - canaliser l'énergie des jeunes.",Cadre de vie,130000,205,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,True,1
21, Radars de bruit et de vitesse sur l'allée de Barcelone/Ponts Jumeaux ,"Nous avons besoin de radars de bruit et de vitesse sur l'allée de barcelone devant l'école, et le canal du midi entre pont béarnais et ponts jumeaux : trop de véhicules avec des tuyaux trafiqués, accélèrent sans respecter les limites de vitesse, font un maximum de bruit et détruisent le sommeil des riverains. Ceci réduirait également le bruit en centre ville, par des contrôles périphériques à l’entrée de la ville. Je ne comprends pas comment c’est permis de rouler dans des zones densément résidentielles, aggressant les citoyens a toute heure par des pots d’échappement trafiqués, hyper-bruyants et polluant des poumons. Toute la ville est concernée, le bruit des motards / scooters envahit la Prairie des Filtres des le Quai de Tunis, tout comme il envahit le Parc de Ramiers et les terrasses de St Cyprien. Leur bruit n’est pas mieux apprécié dans les zones vertes ni a la campagne... avec le tuyau correct ces véhicules seraient silencieuses. J’espère qu’on va réglementer le niveau de bruit de ces véhicules non conformes, soit par des radars/amendes, contrôles techniques de véhicules ou prohibitions d'accès en ville aux véhicules bruyants (dans le même esprit que les restrictions pour les véhicules polluants qui se développent). Bien que pubs de la Marie déclarent ‘Toulouse +tranquille’ il reste a du travail a faire pour en arriver la. Merci",Cadre de vie,30000,50,Amidonniers / Compans-Caffarelli / Brouardel,1.2,False,0
173,Mise en place d'un parcours santé et d'aménagements parc de la Mounède,"Création d'un parcours santé matérialisé dans ou autour du Parc de la Mounède. Accessible à tous, avec zone de pique-nique et/ou jeux pour enfants.",Cadre de vie,80000,80,Lardenne / Pradettes / Basso-Cambo,6.2,False,0
27,Végétalisation et convivialité du quartier Saint-Aubin,"Pour lutter contre les îlots de chaleur urbaine mais aussi pour rendre le quartier plus agréable, une solution simple est de végétaliser les rues et les espaces libres en retirant le bitume dès que possible. Dans le quartier, de nombreux espaces s’y prêtent. De nombreuses espèces végétales (arbres, arbustes et fleurs) sont adaptées à nos climats très secs en été. Voir, par exemple, les guides édités par le CEREMA, organisme national que Toulouse Métropole a d’ailleurs sollicité sur le sujet : https://www.cerema.fr/fr/actualites/accompagnement-toulouse-metropole-identifier-potentiel D’autre part, la débitumisation des sols est de loin préférable à la simple pose de jardinières car elle participe à la désimperméabilisation des sols. L’arrosage de ces espaces de pleine terre pourrait se faire en déviant partiellement les eaux pluviales. Cette végétalisation doit s’accompagner de l’installation de mobilier urbains (bancs, chaises, jeux pour les enfants) permettant aux habitants de se réapproprier leur quartier. Par exemple nous proposons : - Rue Riquet : débitumiser des places de parking (par exemple alterner 2-3 places végétalisées avec 4-5 places de stationnement). L’espace libéré sera planté d’arbres, d’arbustes ou de massifs floraux selon les contraintes liées aux réseaux souterrains. Un tel aménagement pourrait aussi très bien être fait rue Gabriel Péri. - Rue Riquet / sur la place Saint-Aubin où les trottoirs sont larges : remplacer les poteaux par une bande végétale de 80 cm de largeur. - Place Bachelier : cette place est grande et entièrement minérale. Il y a l’espace suffisant pour y installer des arbres mais aussi de grands massifs en pleine terre. Il serait également possible d’y installer des bancs, par exemple des bancs circulaires autour des arbres nouvellement plantés. Cette place pourrait devenir un îlot de fraîcheur. - Autour de l’église Saint-Aubin : installer des bancs sous l’ombre des arbres.",Nature en ville,30000,94,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,True,1
87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.",Cadre de vie,60000,52,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1
46,Paniers de basket pour petits,"Idée transmise via un formulaire papier par Véra : Dans le parc Maurice Bécanne, rajouter des paniers de basket pour les tout petits, car ils veulent faire comme les grands et ne peuvent pas. Il y a largement de la place, même pour des mini-buts de foot.",Cadre de vie,15000,4,Croix de Pierre / Route d'Espagne,2.2,False,0
118,Aménagement pour La Plaine,Ce serait très utile d'avoir des toilettes dignes de ce nom au niveau de la zone verte de La Plaine et d'une manière générale sur la zone qui va jusqu'aux Argoulets.,Cadre de vie,60000,125,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,True,1
184,Guinguette Petit Bois,"Le petit bois qui était jadis un lieu de vie dynamique a perdu de sa superbe et lustre d'antan, étant un passage entre les deux secteurs scolaires et au milieu des habitats, il me semble pertinent de faire revivre l'endroit avec une guinguette municipale pour créer du lien entre habitants, une guinguette effective de 15h 30 à 19h pour éviter les nuisances sonores et tapage nocturne et un lieu où les enfants pourront goûter ensemble entre copains. Une animation musicale hebdomadaire favoriserais aussi l'accès à la culture pour tous.",Cadre de vie,10000,4,Mirail-Université / Reynerie / Bellefontaine,6.3,False,0
113,Personne en situation de handicap,"Pour les trottoirs et passages piétons? TOUS LES QUARTIERS Penser à tous les handicaps: personne à mobilité réduite, déficient visuel, déficient auditif, déficient intellectuel. Merci",Cadre de vie,200000,40,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,False,0
189,Végétalisation Place des Tibaous,"Lors de sa construction, la place des Tibaous à remplacé un hectare de verdure par un hectare de béton, sans une once de verdure ni d'ombre (en vertu de la théorie du précédent maire selon laquelle un hectare de béton coute moins cher en entretien qu'en hectare de verdure). Le résultat ne s'est pas fait attendre, chaleur insupportable en été, y compris pour les nombreux immeubles construits en bordure de la place qui vivent un enfer. Place désertée par les habitants, commerces à l'agonies. C'est un lieu que tout le monde fuit alors que ce devrait être un lieu de vie. Réaction de la mairie: création de places de parking de voitures: la place qui devient le lieu de vie des ... voitures. Les quelques arbres qui ont été plantés ne sont pas arrosé et meurt en quelques mois, avant d'être remplacés par d'autres...qui meurent à leur tour. La suggestion: arrêter de mettre des voitures partout, rendre l'espace public vivable pour les être humains en végétalisant VRAIEMENT cette place pour en faire un lieu de vie et rendre la vie des riverains simplement vivable.",Nature en ville,200000,44,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,True,1
174,Redonnons de la couleur aux espaces verts du chemin de la Fronde,"Cette idée a été transmise via un formulaire papier par Maïté. Je passe régulièrement chemin de la Fronde et je remarque que les espaces verts sont fréquentés par les lycéens, les salariés des entreprises autour et des habitants du quartier. Ces espaces ne sont pas mis en valeur. Il serait peu coûteux d'améliorer l'état de ces espaces afin de les rendre plus agréables avec de nouvelles plantations et en y aménageant des espaces de pique-nique. Nous avons de la chance d'avoir des espaces verts autant les valoriser.",Nature en ville,45000,107,Lardenne / Pradettes / Basso-Cambo,6.2,True,1
